id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Documents>	weight<Citations>	weight<Norm. citations>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
979	paulo andreas buckup	-0.179	0.2844	7	19	31	6	73	11.6016	2011	12.1667	1.9336
980	paulo bretanha ribeiro	2.1377	0.0676	13	2	4	2	24	0.8144	2007.5	12	0.4072
981	paulo de marco júnior	-0.4804	0.4768	15	18	35	2	0	0	2021	0	0
982	paulo h. f. lucinda	-0.2305	0.2541	7	26	51	28	359	24.3143	2008.25	12.8214	0.8684
984	paulo ricardo teixeira	-0.4841	-0.2882	11	5	11	3	2	0.1871	2016.6667	0.6667	0.0624
988	paulo santos pompeu	-0.3434	0.5339	1	49	115	13	874	74.9772	2017.5385	67.2308	5.7675
992	pedro de podestà uchôa de aquino	-0.5428	0.4519	15	18	35	2	0	0	2021	0	0
993	pedro ismael da silva	0.3831	-0.1638	5	8	13	2	53	3.8035	2011.5	26.5	1.9017
997	pedro sartori manoel	0.0033	0.7253	1	10	15	2	133	25.5496	2020	66.5	12.7748
999	philip m. fearnside	-0.0532	0.5332	1	34	54	6	300	34.4762	2018.6667	50	5.746
1002	pietra sally biazussi montanuci	2.0696	0.245	12	4	5	2	1	4.3333	2023	0.5	2.1667
1008	priscila bezerra de souza	-0.4586	-0.2532	11	10	29	9	20	18.9629	2018.5556	2.2222	2.107
1009	priscila camelier	-0.1495	0.3721	7	16	18	3	24	9.1729	2020.6667	8	3.0576
1014	r. buschbacher	0.1698	0.15	8	3	6	2	1	0.4615	2019.5	0.5	0.2308
1015	r. h. l. disney	0.2187	-0.6885	10	2	4	3	5	1.4728	2009.6667	1.6667	0.4909
1017	r. s. panarari-antunes	-0.8182	0.5143	16	9	20	3	19	1.8673	2011.6667	6.3333	0.6224
1022	rafael boldrini	1.9038	0.1345	12	5	9	4	16	4.2557	2019.25	4	1.0639
1025	rafael josé de oliveira	-0.1319	-0.5394	14	51	102	41	271	19.7009	2015.878	6.6098	0.4805
1026	rafael miranda arraz	0.1283	0.2385	24	2	6	4	1	0.7857	2021.75	0.25	0.1964
1027	rafael p. leitão	-0.4623	0.4186	15	18	35	2	0	0	2021	0	0
1028	rafael spiekermann	-0.0091	-0.4454	9	4	8	2	26	4.1343	2019	13	2.0671
1036	ramiro andrade vilela	-0.6076	-0.7347	2	4	7	2	15	0.7946	2010.5	7.5	0.3973
1037	raoul henry	-0.1742	0.6097	1	16	25	5	106	14.3618	2020.2	21.2	2.8724
