id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Documents>	weight<Citations>	weight<Norm. citations>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
1365	vanessa salete daga	-0.7481	-0.3751	2	27	52	6	221	28.2078	2018.3333	36.8333	4.7013
1366	vania carolina moreira	0.2517	-0.1951	8	4	6	2	51	3.939	2010.5	25.5	1.9695
1370	vera lúcia borges isaac	-0.0869	0.7104	25	3	6	2	3	2.3571	2022	1.5	1.1786
1374	victória j. isaac	-0.3627	0.1468	7	6	8	2	16	1.7453	2019	8	0.8726
1376	vinicius de araújo bertaco	-0.8067	0.0969	9	12	14	3	81	3.3622	2004.6667	27	1.1207
1377	vinicius f. campos	2.1291	-0.4006	3	13	30	3	4	1.5111	2021.6667	1.3333	0.5037
1380	vivian nunes gomes	-1.0851	0.0077	15	10	24	4	44	5.3259	2015.5	11	1.3315
1381	vivien thiemy sakai	-0.4202	-0.2151	18	6	12	2	0	0	2010	0	0
1392	wagner de melo ferreira	0.1973	-0.1548	8	37	101	34	286	25.1355	2015.6471	8.4118	0.7393
1395	wagner vilegas	-0.0997	0.289	1	6	8	2	82	4.2564	2008.5	41	2.1282
1396	waldesse piragé de oliveira	0.3989	-0.3387	4	11	25	7	9	1.6142	2019.1429	1.2857	0.2306
1400	walterlina brasil	-0.3498	0.0716	7	9	13	2	40	6.5018	2019.5	20	3.2509
1404	weferson júnio da graça	-0.7717	0.2036	9	2	3	2	18	1.1937	2010.5	9	0.5968
1405	weferson júnio da graça.	-0.6352	-0.1077	6	8	9	2	7	3.011	2020.5	3.5	1.5055
1408	welber senteio smith	-1.0443	-0.2808	14	18	35	2	0	0	2021	0	0
1414	william borges domingues	2.1274	-0.4316	3	13	30	3	4	1.5111	2021.6667	1.3333	0.5037
1416	william f. laurance	-0.7584	-0.2386	2	15	19	2	128	11.7138	2016.5	64	5.8569
1417	willian fialho dos reis	0.7735	-0.2099	4	6	12	2	8	0.448	2011	4	0.224
1419	wulf amelung	0.2046	-0.6655	12	3	6	2	32	1.5109	2010	16	0.7554
1423	yara gomes corrêa	-0.1343	0.3312	1	5	10	5	0	0	2019.2	0	0
1428	yoko oshima‐franco	0.4266	0.9592	5	29	117	17	170	14.4232	2014.5294	10	0.8484
1434	ádila maria taveira de lima	-0.1223	0.1927	7	13	24	9	12	1.6567	2018.2222	1.3333	0.1841
1439	ângelo antônio agostinho	-0.611	-0.2224	6	64	227	52	3234	218.3844	2013.6923	62.1923	4.1997
1440	ângelo ricardo balduíno	0.0064	0.0235	8	5	7	3	0	0	2019.6667	0	0
